index,MMSI,Lat,Lon
300,538009491,28.21953,-94.58803
301,538009491,28.21953,-94.58803
302,538009491,28.221025,-94.5858
303,538009491,28.22252,-94.58357
304,538009491,28.22487,-94.5801
305,538009491,28.22723,-94.57667
306,538009491,28.22955,-94.57342
307,538009491,28.23217,-94.56942
308,538009491,28.233275,-94.567735
309,538009491,28.23438,-94.56605
310,538009491,28.23663,-94.56265
311,538009491,28.23892,-94.55933
312,538009491,28.24162,-94.55547
313,538009491,28.24363,-94.55253
314,538009491,28.244975,-94.550605
315,538009491,28.24632,-94.54868
316,538009491,28.24852,-94.5454
317,538009491,28.25088,-94.54203
318,538009491,28.2531,-94.5387
319,538009491,28.25575,-94.53482
320,538009491,28.25686,-94.53315
321,538009491,28.25797,-94.53148
322,538009491,28.26025,-94.528
323,538009491,28.26248,-94.52467
324,538009491,28.26428,-94.52183
325,538009491,28.26648,-94.51848
326,538009491,28.26912,-94.51445
327,538009491,28.27022,-94.512815
328,538009491,28.27132,-94.51118
329,538009491,28.27363,-94.50775
330,538009491,28.27593,-94.50447
331,538009491,28.27905,-94.50022
332,538009491,28.280265,-94.49852
333,538009491,28.28148,-94.49682
334,538009491,28.28378,-94.4936
335,538009491,28.28673,-94.48945
336,538009491,28.28917,-94.48592
337,538009491,28.29051,-94.48407
338,538009491,28.29185,-94.48222
339,538009491,28.29413,-94.47885
340,538009491,28.29687,-94.4744
341,538009491,28.297925,-94.47259
342,538009491,28.29898,-94.47078
343,538009491,28.30097,-94.46733
344,538009491,28.30358,-94.46325
345,538009491,28.3061,-94.45935
346,538009491,28.307175,-94.45766
347,538009491,28.30825,-94.45597
348,538009491,28.3111,-94.45147
349,538009491,28.31295667,-94.44864667
350,538009491,28.31481333,-94.44582333
351,538009491,28.31667,-94.443
352,538009491,28.31892,-94.43943
353,538009491,28.32122,-94.43588
354,538009491,28.32247,-94.43394
355,538009491,28.32372,-94.432
356,538009491,28.32597,-94.42842
357,538009491,28.32797,-94.42547
358,538009491,28.33023,-94.42193
359,538009491,28.33247,-94.41858
360,538009491,28.33407,-94.41617
361,538009491,28.33637,-94.41263
