index,MMSI,Lat,Lon
300,367633000,28.00099,-92.6808
301,367633000,28.00099,-92.6808
302,367633000,28.00099,-92.6808
303,367633000,28.00099,-92.6808
304,367633000,28.00099,-92.6808
305,367633000,28.00099,-92.6808
306,367633000,28.00099,-92.6808
307,367633000,28.00099,-92.6808
308,367633000,28.00099,-92.6808
309,367633000,28.00099,-92.6808
310,367633000,28.00099,-92.6808
311,367633000,28.00099,-92.6808
312,367633000,28.00099,-92.6808
313,367633000,28.00099,-92.6808
314,367633000,28.00099,-92.6808
315,367633000,28.00099,-92.6808
316,367633000,28.00099,-92.6808
317,367633000,28.00099,-92.6808
318,367633000,28.00099,-92.6808
319,367633000,28.00099,-92.6808
320,367633000,28.00099,-92.6808
321,367633000,28.00099,-92.6808
322,367633000,28.00449,-92.68384
323,367633000,28.00711,-92.68623
324,367633000,28.008825,-92.687805
325,367633000,28.01054,-92.68938
326,367633000,28.01374,-92.69225
327,367633000,28.01724,-92.69513
328,367633000,28.019115,-92.696715
329,367633000,28.02099,-92.6983
330,367633000,28.02414,-92.700985
331,367633000,28.02729,-92.70367
332,367633000,28.03039,-92.70638
333,367633000,28.03342,-92.70889
334,367633000,28.03577333,-92.71096
335,367633000,28.03812667,-92.71303
336,367633000,28.04048,-92.7151
337,367633000,28.042865,-92.71712
338,367633000,28.04525,-92.71914
339,367633000,28.04776667,-92.72123667
340,367633000,28.05028333,-92.72333333
341,367633000,28.0528,-92.72543
342,367633000,28.0557,-92.72798
343,367633000,28.058995,-92.73078
344,367633000,28.06229,-92.73358
345,367633000,28.063785,-92.73484
346,367633000,28.06528,-92.7361
347,367633000,28.06813,-92.73884
348,367633000,28.07064,-92.74111
349,367633000,28.072915,-92.74322
350,367633000,28.07519,-92.74533
351,367633000,28.0797,-92.74956
352,367633000,28.08163,-92.75131
353,367633000,28.08356,-92.75306
354,367633000,28.08684,-92.75614
355,367633000,28.08973,-92.75891
356,367633000,28.091235,-92.76028
357,367633000,28.09274,-92.76165
358,367633000,28.09646,-92.765
359,367633000,28.09943,-92.76775
360,367633000,28.10236,-92.77047
361,367633000,28.103805,-92.771855
362,367633000,28.10525,-92.77324
363,367633000,28.10822,-92.77594
364,367633000,28.11112,-92.77864
365,367633000,28.11403,-92.78137
366,367633000,28.1169,-92.78404
367,367633000,28.118975,-92.78595
368,367633000,28.12105,-92.78786
369,367633000,28.12403,-92.79055
370,367633000,28.12689,-92.79318
371,367633000,28.12983,-92.79573
372,367633000,28.131585,-92.79723
373,367633000,28.13334,-92.79873
374,367633000,28.13621,-92.80121
375,367633000,28.13959,-92.80422
376,367633000,28.1425,-92.8068
377,367633000,28.144415,-92.808465
378,367633000,28.14633,-92.81013
379,367633000,28.14942,-92.81278
380,367633000,28.15238,-92.81532
381,367633000,28.15446,-92.817235
382,367633000,28.15654,-92.81915
383,367633000,28.15953,-92.82186
384,367633000,28.16249,-92.82443
385,367633000,28.1655,-92.82703
386,367633000,28.16719,-92.82851
387,367633000,28.16888,-92.82999
388,367633000,28.17192,-92.83265
389,367633000,28.17449,-92.83493
390,367633000,28.17749,-92.8376
391,367633000,28.18052,-92.84019
392,367633000,28.18366,-92.84288
393,367633000,28.18524,-92.84427
394,367633000,28.18682,-92.84566
395,367633000,28.18959,-92.84811
396,367633000,28.1931,-92.85112
397,367633000,28.19617,-92.85373
398,367633000,28.19928,-92.85636
399,367633000,28.201405,-92.858145
400,367633000,28.20353,-92.85993
