index,MMSI,Lat,Lon
300,636091121,28.55758,-94.76542
301,636091121,28.55758,-94.76542
302,636091121,28.55758,-94.76542
303,636091121,28.55758,-94.76542
304,636091121,28.55758,-94.76541333
305,636091121,28.55758,-94.76540667
306,636091121,28.55758,-94.7654
307,636091121,28.55758667,-94.765405
308,636091121,28.55759333,-94.76541
309,636091121,28.5576,-94.765415
310,636091121,28.55760667,-94.76542
311,636091121,28.55761333,-94.765425
312,636091121,28.55762,-94.76543
313,636091121,28.55762,-94.76538667
314,636091121,28.55762,-94.76534333
315,636091121,28.55762,-94.7653
316,636091121,28.55762333,-94.76531
317,636091121,28.55762667,-94.76532
318,636091121,28.55763,-94.76533
319,636091121,28.55762,-94.76541
320,636091121,28.55761,-94.76549
321,636091121,28.5576,-94.76557
322,636091121,28.55757333,-94.76560667
323,636091121,28.55754667,-94.76564333
324,636091121,28.55752,-94.76568
325,636091121,28.55751333,-94.76568667
326,636091121,28.55750667,-94.76569333
327,636091121,28.5575,-94.7657
328,636091121,28.55754333,-94.7657
329,636091121,28.55758667,-94.7657
330,636091121,28.55763,-94.7657
331,636091121,28.55758,-94.76567333
332,636091121,28.55753,-94.76564667
333,636091121,28.55748,-94.76562
334,636091121,28.55748667,-94.76560667
335,636091121,28.55749333,-94.76559333
336,636091121,28.5575,-94.76558
337,636091121,28.55754,-94.76554333
338,636091121,28.55758,-94.76550667
339,636091121,28.55762,-94.76547
340,636091121,28.55763667,-94.76546333
341,636091121,28.55765333,-94.76545667
342,636091121,28.55767,-94.76545
343,636091121,28.55763,-94.7655
344,636091121,28.55759,-94.76555
345,636091121,28.55755,-94.7656
346,636091121,28.55750667,-94.76564333
347,636091121,28.55746333,-94.76568667
348,636091121,28.55742,-94.76573
349,636091121,28.55739,-94.76575333
350,636091121,28.55736,-94.76577667
351,636091121,28.55733,-94.7658
352,636091121,28.55734333,-94.76582333
353,636091121,28.55735667,-94.76584667
354,636091121,28.55737,-94.76587
355,636091121,28.55740333,-94.76591333
356,636091121,28.55743667,-94.76595667
357,636091121,28.55747,-94.766
358,636091121,28.55748,-94.766
359,636091121,28.55749,-94.766
360,636091121,28.5575,-94.766
361,636091121,28.55749333,-94.76592667
362,636091121,28.55748667,-94.76585333
363,636091121,28.55748,-94.76578
364,636091121,28.55749333,-94.76573667
365,636091121,28.55750667,-94.76569333
366,636091121,28.55752,-94.76565
367,636091121,28.55756333,-94.76564333
368,636091121,28.55760667,-94.76563667
369,636091121,28.55765,-94.76563
370,636091121,28.55762333,-94.76564667
371,636091121,28.55759667,-94.76566333
372,636091121,28.55757,-94.76568
373,636091121,28.55755333,-94.76570333
374,636091121,28.55753667,-94.76572667
375,636091121,28.55752,-94.76575
376,636091121,28.55754667,-94.76576
377,636091121,28.55757333,-94.76577
378,636091121,28.5576,-94.76578
379,636091121,28.55758333,-94.76583667
380,636091121,28.55756667,-94.76589333
381,636091121,28.55755,-94.76595
382,636091121,28.55754333,-94.76592667
383,636091121,28.55753667,-94.76590333
384,636091121,28.55753,-94.76588
385,636091121,28.55755333,-94.76580333
386,636091121,28.55757667,-94.76572667
387,636091121,28.5576,-94.76565
388,636091121,28.55757667,-94.76561667
389,636091121,28.55755333,-94.76558333
390,636091121,28.55753,-94.76555
391,636091121,28.55755333,-94.76552667
