index,MMSI,Lat,Lon
300,220620000.0,28.93257,-94.43802
301,220620000.0,28.93489,-94.43825
302,220620000.0,28.936425,-94.43838
303,220620000.0,28.93796,-94.43851
304,220620000.0,28.93997,-94.4387
305,220620000.0,28.94223,-94.43885
306,220620000.0,28.94425,-94.43896
307,220620000.0,28.945415,-94.439045
308,220620000.0,28.94658,-94.43913
309,220620000.0,28.94886,-94.43927
310,220620000.0,28.95115,-94.4393
311,220620000.0,28.952154999999998,-94.4393
312,220620000.0,28.95316,-94.4393
313,220620000.0,28.95513,-94.43928
314,220620000.0,28.9572,-94.43926
315,220620000.0,28.95976,-94.43924
316,220620000.0,28.960755,-94.439255
317,220620000.0,28.96175,-94.43927
318,220620000.0,28.96347,-94.43925
319,220620000.0,28.96544,-94.43921
320,220620000.0,28.96746,-94.43916
321,220620000.0,28.97003,-94.43913
322,220620000.0,28.971045,-94.43911
323,220620000.0,28.97206,-94.43909
324,220620000.0,28.97402,-94.43905
325,220620000.0,28.97635,-94.43907
326,220620000.0,28.97833,-94.43909
327,220620000.0,28.979509999999998,-94.4391
328,220620000.0,28.98069,-94.43911
329,220620000.0,28.98267,-94.4391
330,220620000.0,28.98469,-94.43907
331,220620000.0,28.98672,-94.43907
332,220620000.0,28.98873,-94.43907
333,220620000.0,28.99066,-94.43906
334,220620000.0,28.99157,-94.43906
335,220620000.0,28.99248,-94.43906
336,220620000.0,28.99428,-94.43904
337,220620000.0,28.99599,-94.43901
338,220620000.0,28.99764,-94.43896
339,220620000.0,28.99927,-94.4389
340,220620000.0,28.999266171875,-94.43888968750001
341,220620000.0,28.99926234375,-94.438879375
342,220620000.0,28.999258515624998,-94.4388690625
343,220620000.0,28.9992546875,-94.43885875000001
344,220620000.0,28.999250859375,-94.4388484375
345,220620000.0,28.99924703125,-94.438838125
346,220620000.0,28.999243203124998,-94.43882781250001
347,220620000.0,28.999239375,-94.4388175
348,220620000.0,28.999235546875,-94.4388071875
349,220620000.0,28.99923171875,-94.43879687500001
350,220620000.0,28.999227890625,-94.4387865625
351,220620000.0,28.999224062499998,-94.43877625
352,220620000.0,28.999220234375,-94.43876593750001
353,220620000.0,28.99921640625,-94.438755625
354,220620000.0,28.999212578125,-94.4387453125
355,220620000.0,28.99920875,-94.43873500000001
356,220620000.0,28.999204921875,-94.4387246875
357,220620000.0,28.99920109375,-94.438714375
358,220620000.0,28.999197265625,-94.43870406250001
359,220620000.0,28.9991934375,-94.43869375
360,220620000.0,28.999189609374998,-94.4386834375
361,220620000.0,28.99918578125,-94.43867312500001
362,220620000.0,28.999181953125,-94.4386628125
363,220620000.0,28.999178125,-94.4386525
364,220620000.0,28.999174296875,-94.43864218750001
365,220620000.0,28.99917046875,-94.438631875
366,220620000.0,28.999166640625,-94.4386215625
367,220620000.0,28.9991628125,-94.43861125000001
368,220620000.0,28.999158984375,-94.4386009375
369,220620000.0,28.999155156249998,-94.438590625
370,220620000.0,28.999151328125,-94.43858031250001
371,220620000.0,28.9991475,-94.43857
372,220620000.0,28.999143671875,-94.4385596875
373,220620000.0,28.99913984375,-94.43854937500001
374,220620000.0,28.999136015624998,-94.4385390625
375,220620000.0,28.9991321875,-94.43852875
376,220620000.0,28.999128359375,-94.43851843750001
377,220620000.0,28.99912453125,-94.438508125
378,220620000.0,28.999120703124998,-94.4384978125
379,220620000.0,28.999116875,-94.43848750000001
380,220620000.0,28.999113046875,-94.4384771875
381,220620000.0,28.99910921875,-94.438466875
382,220620000.0,28.999105390625,-94.43845656250001
383,220620000.0,28.999101562499998,-94.43844625
384,220620000.0,28.999097734375,-94.4384359375
385,220620000.0,28.99909390625,-94.43842562500001
386,220620000.0,28.999090078125,-94.4384153125
387,220620000.0,28.999086249999998,-94.438405
388,220620000.0,28.999082421875,-94.43839468750001
389,220620000.0,28.99907859375,-94.438384375
390,220620000.0,28.999074765625,-94.4383740625
391,220620000.0,28.9990709375,-94.43836375000001
392,220620000.0,28.999067109374998,-94.4383534375
393,220620000.0,28.99906328125,-94.438343125
394,220620000.0,28.999059453125,-94.43833281250001
395,220620000.0,28.999055625,-94.4383225
396,220620000.0,28.999051796875,-94.4383121875
397,220620000.0,28.99904796875,-94.43830187500001
398,220620000.0,28.999044140625,-94.4382915625
399,220620000.0,28.9990403125,-94.43828125
400,220620000.0,28.999036484375,-94.43827093750001
401,220620000.0,28.999032656249998,-94.438260625
402,220620000.0,28.999028828125,-94.4382503125
403,220620000.0,28.999025,-94.43824000000001
404,220620000.0,28.999021171875,-94.4382296875
