index,MMSI,Lat,Lon
300,538005554,28.66161,-94.64081
301,538005554,28.66161,-94.64081
302,538005554,28.66160833,-94.6408
303,538005554,28.66160667,-94.64079
304,538005554,28.661605,-94.64078
305,538005554,28.66160333,-94.64077
306,538005554,28.66160167,-94.64076
307,538005554,28.6616,-94.64075
308,538005554,28.6616,-94.64075
309,538005554,28.6616,-94.64075
310,538005554,28.6616,-94.64075
311,538005554,28.66160833,-94.64075667
312,538005554,28.66161667,-94.64076333
313,538005554,28.661625,-94.64077
314,538005554,28.66163333,-94.64077667
315,538005554,28.66164167,-94.64078333
316,538005554,28.66165,-94.64079
317,538005554,28.66165,-94.64079667
318,538005554,28.66165,-94.64080333
319,538005554,28.66165,-94.64081
320,538005554,28.66165,-94.64081667
321,538005554,28.66165,-94.64082333
322,538005554,28.66165,-94.64083
323,538005554,28.66164,-94.64083667
324,538005554,28.66163,-94.64084333
325,538005554,28.66162,-94.64085
326,538005554,28.66160667,-94.64084333
327,538005554,28.66159333,-94.64083667
328,538005554,28.66158,-94.64083
329,538005554,28.6616,-94.64086
330,538005554,28.66162,-94.64089
331,538005554,28.66164,-94.64092
332,538005554,28.66162,-94.64092333
333,538005554,28.6616,-94.64092667
334,538005554,28.66158,-94.64093
335,538005554,28.66158333,-94.64092667
336,538005554,28.66158667,-94.64092333
337,538005554,28.66159,-94.64092
338,538005554,28.66158,-94.6409
339,538005554,28.66157,-94.64088
340,538005554,28.66156,-94.64086
341,538005554,28.66159,-94.64083333
342,538005554,28.66162,-94.64080667
343,538005554,28.66165,-94.64078
344,538005554,28.66163667,-94.64077333
345,538005554,28.66162333,-94.64076667
346,538005554,28.66161,-94.64076
347,538005554,28.66159667,-94.64075333
348,538005554,28.66158333,-94.64074667
349,538005554,28.66157,-94.64074
350,538005554,28.66155667,-94.64073333
351,538005554,28.66154333,-94.64072667
352,538005554,28.66153,-94.64072
353,538005554,28.66155333,-94.64076333
354,538005554,28.66157667,-94.64080667
355,538005554,28.6616,-94.64085
356,538005554,28.66159333,-94.64085
357,538005554,28.66158667,-94.64085
358,538005554,28.66158,-94.64085
359,538005554,28.66159,-94.64085333
360,538005554,28.6616,-94.64085667
361,538005554,28.66161,-94.64086
362,538005554,28.66159667,-94.64090333
363,538005554,28.66158333,-94.64094667
364,538005554,28.66157,-94.64099
365,538005554,28.66156333,-94.64102333
366,538005554,28.66155667,-94.64105667
367,538005554,28.66155,-94.64109
368,538005554,28.66154333,-94.64112333
369,538005554,28.66153667,-94.64115667
370,538005554,28.66153,-94.64119
371,538005554,28.66153333,-94.64117333
372,538005554,28.66153667,-94.64115667
373,538005554,28.66154,-94.64114
374,538005554,28.66153667,-94.64114833
375,538005554,28.66153333,-94.64115667
376,538005554,28.66153,-94.641165
377,538005554,28.66152667,-94.64117333
378,538005554,28.66152333,-94.64118167
379,538005554,28.66152,-94.64119
380,538005554,28.66153333,-94.6412
381,538005554,28.66154667,-94.64121
382,538005554,28.66156,-94.64122
