index,MMSI,Lat,Lon
300,367313120,28.30669,-92.85135
301,367313120,28.30669,-92.85135
302,367313120,28.30669,-92.85135
303,367313120,28.30669,-92.85135
304,367313120,28.30669,-92.85135
305,367313120,28.30669,-92.85135
306,367313120,28.30669,-92.85135
307,367313120,28.30669,-92.85135
308,367313120,28.30669,-92.85135
309,367313120,28.30669,-92.85135
310,367313120,28.30558543,-92.85084326
311,367313120,28.30448087,-92.85033652
312,367313120,28.3033763,-92.84982978
313,367313120,28.30227174,-92.84932304
314,367313120,28.30116717,-92.8488163
315,367313120,28.30006261,-92.84830957
316,367313120,28.29895804,-92.84780283
317,367313120,28.29785348,-92.84729609
318,367313120,28.29674891,-92.84678935
319,367313120,28.29564435,-92.84628261
320,367313120,28.29453978,-92.84577587
321,367313120,28.29343522,-92.84526913
322,367313120,28.29233065,-92.84476239
323,367313120,28.29122609,-92.84425565
324,367313120,28.29012152,-92.84374891
325,367313120,28.28901696,-92.84324217
326,367313120,28.28791239,-92.84273543
327,367313120,28.28680783,-92.8422287
328,367313120,28.28570326,-92.84172196
329,367313120,28.2845987,-92.84121522
330,367313120,28.28349413,-92.84070848
331,367313120,28.28238957,-92.84020174
332,367313120,28.281285,-92.839695
333,367313120,28.28018043,-92.83918826
334,367313120,28.27907587,-92.83868152
335,367313120,28.2779713,-92.83817478
336,367313120,28.27686674,-92.83766804
337,367313120,28.27576217,-92.8371613
338,367313120,28.27465761,-92.83665457
339,367313120,28.27355304,-92.83614783
340,367313120,28.27244848,-92.83564109
341,367313120,28.27134391,-92.83513435
342,367313120,28.27023935,-92.83462761
343,367313120,28.26913478,-92.83412087
344,367313120,28.26803022,-92.83361413
345,367313120,28.26692565,-92.83310739
346,367313120,28.26582109,-92.83260065
347,367313120,28.26471652,-92.83209391
348,367313120,28.26361196,-92.83158717
349,367313120,28.26250739,-92.83108043
350,367313120,28.26140283,-92.8305737
351,367313120,28.26029826,-92.83006696
352,367313120,28.2591937,-92.82956022
353,367313120,28.25808913,-92.82905348
354,367313120,28.25698457,-92.82854674
355,367313120,28.25588,-92.82804
356,367313120,28.2546875,-92.82763958
357,367313120,28.253495,-92.82723917
358,367313120,28.2523025,-92.82683875
359,367313120,28.25111,-92.82643833
360,367313120,28.2499175,-92.82603792
361,367313120,28.248725,-92.8256375
362,367313120,28.2475325,-92.82523708
363,367313120,28.24634,-92.82483667
364,367313120,28.2451475,-92.82443625
365,367313120,28.243955,-92.82403583
366,367313120,28.2427625,-92.82363542
367,367313120,28.24157,-92.823235
368,367313120,28.2403775,-92.82283458
369,367313120,28.239185,-92.82243417
370,367313120,28.2379925,-92.82203375
371,367313120,28.2368,-92.82163333
372,367313120,28.2356075,-92.82123292
373,367313120,28.234415,-92.8208325
374,367313120,28.2332225,-92.82043208
375,367313120,28.23203,-92.82003167
376,367313120,28.2308375,-92.81963125
377,367313120,28.229645,-92.81923083
378,367313120,28.2284525,-92.81883042
379,367313120,28.22726,-92.81843
380,367313120,28.2258025,-92.81809
381,367313120,28.224345,-92.81775
382,367313120,28.2228875,-92.81741
383,367313120,28.22143,-92.81707
384,367313120,28.22045,-92.81679
385,367313120,28.21947,-92.81651
386,367313120,28.21805,-92.81627
387,367313120,28.21658,-92.81596
388,367313120,28.21545333,-92.81574667
389,367313120,28.21432667,-92.81553333
390,367313120,28.2132,-92.81532
391,367313120,28.212015,-92.814975
392,367313120,28.21083,-92.81463
393,367313120,28.20989,-92.81441
394,367313120,28.20895,-92.81419
395,367313120,28.20801,-92.81397
396,367313120,28.20624,-92.81343
397,367313120,28.20492,-92.81312333
398,367313120,28.2036,-92.81281667
399,367313120,28.20228,-92.81251
400,367313120,28.20138667,-92.81234
401,367313120,28.20049333,-92.81217
402,367313120,28.1996,-92.812
403,367313120,28.19831667,-92.81166667
404,367313120,28.19703333,-92.81133333
405,367313120,28.19575,-92.811
406,367313120,28.19452541,-92.81064378
407,367313120,28.19330081,-92.81028757
408,367313120,28.19207622,-92.80993135
409,367313120,28.19085162,-92.80957514
410,367313120,28.18962703,-92.80921892
411,367313120,28.18840243,-92.8088627
412,367313120,28.18717784,-92.80850649
413,367313120,28.18595324,-92.80815027
414,367313120,28.18472865,-92.80779405
415,367313120,28.18350405,-92.80743784
416,367313120,28.18227946,-92.80708162
417,367313120,28.18105486,-92.80672541
418,367313120,28.17983027,-92.80636919
419,367313120,28.17860568,-92.80601297
420,367313120,28.17738108,-92.80565676
421,367313120,28.17615649,-92.80530054
422,367313120,28.17493189,-92.80494432
423,367313120,28.1737073,-92.80458811
424,367313120,28.1724827,-92.80423189
425,367313120,28.17125811,-92.80387568
426,367313120,28.17003351,-92.80351946
427,367313120,28.16880892,-92.80316324
428,367313120,28.16758432,-92.80280703
429,367313120,28.16635973,-92.80245081
430,367313120,28.16513514,-92.80209459
431,367313120,28.16391054,-92.80173838
432,367313120,28.16268595,-92.80138216
433,367313120,28.16146135,-92.80102595
434,367313120,28.16023676,-92.80066973
435,367313120,28.15901216,-92.80031351
436,367313120,28.15778757,-92.7999573
437,367313120,28.15656297,-92.79960108
438,367313120,28.15533838,-92.79924486
439,367313120,28.15411378,-92.79888865
440,367313120,28.15288919,-92.79853243
441,367313120,28.15166459,-92.79817622
442,367313120,28.15044,-92.79782
443,367313120,28.151808,-92.798252
444,367313120,28.153176,-92.798684
445,367313120,28.154544,-92.799116
446,367313120,28.155912,-92.799548
447,367313120,28.15728,-92.79998
448,367313120,28.158025,-92.80025
449,367313120,28.15877,-92.80052
450,367313120,28.1598,-92.80093
451,367313120,28.16115,-92.80143
452,367313120,28.161975,-92.80175
453,367313120,28.1628,-92.80207
454,367313120,28.16386,-92.80246
455,367313120,28.16445667,-92.80269333
456,367313120,28.16505333,-92.80292667
457,367313120,28.16565,-92.80316
458,367313120,28.16657417,-92.80354083
459,367313120,28.16749833,-92.80392167
460,367313120,28.1684225,-92.8043025
461,367313120,28.16934667,-92.80468333
462,367313120,28.17027083,-92.80506417
463,367313120,28.171195,-92.805445
464,367313120,28.17211917,-92.80582583
465,367313120,28.17304333,-92.80620667
466,367313120,28.1739675,-92.8065875
467,367313120,28.17489167,-92.80696833
468,367313120,28.17581583,-92.80734917
469,367313120,28.17674,-92.80773
470,367313120,28.17751,-92.80811
471,367313120,28.17828,-92.80849
472,367313120,28.17905,-92.80887
473,367313120,28.180115,-92.809355
474,367313120,28.18118,-92.80984
475,367313120,28.18218,-92.81031
476,367313120,28.18315,-92.81079
477,367313120,28.183665,-92.811035
478,367313120,28.18418,-92.81128
479,367313120,28.18517,-92.81176
480,367313120,28.185985,-92.812125
481,367313120,28.1868,-92.81249
482,367313120,28.18782,-92.81296
483,367313120,28.18931,-92.81369
484,367313120,28.189815,-92.81393
485,367313120,28.19032,-92.81417
486,367313120,28.19133,-92.81463
487,367313120,28.19234,-92.81513
488,367313120,28.19338,-92.81563
489,367313120,28.19443,-92.81613
490,367313120,28.19531,-92.81656083
491,367313120,28.19619,-92.81699167
492,367313120,28.19707,-92.8174225
493,367313120,28.19795,-92.81785333
494,367313120,28.19883,-92.81828417
495,367313120,28.19971,-92.818715
496,367313120,28.20059,-92.81914583
