index,MMSI,Lat,Lon
0,538005553,28.69604,-94.71196
1,538005553,28.69604,-94.71196
2,538005553,28.69604,-94.71196
3,538005553,28.69602,-94.712
4,538005553,28.69602,-94.71201
5,538005553,28.69602,-94.71202
6,538005553,28.69605,-94.712035
7,538005553,28.69608,-94.71205
8,538005553,28.69616,-94.71215
9,538005553,28.69618,-94.71225
10,538005553,28.69618,-94.71228
11,538005553,28.696165,-94.71224
12,538005553,28.69615,-94.7122
13,538005553,28.69616,-94.71218
14,538005553,28.69612,-94.7122
15,538005553,28.696135,-94.7122
16,538005553,28.69615,-94.7122
17,538005553,28.69614,-94.71224
18,538005553,28.69613,-94.71233
19,538005553,28.69613,-94.71231333
20,538005553,28.69613,-94.71229667
21,538005553,28.69613,-94.71228
22,538005553,28.69613,-94.71226333
23,538005553,28.69613,-94.71224667
24,538005553,28.69613,-94.71223
25,538005553,28.69613,-94.71221333
26,538005553,28.69613,-94.71219667
27,538005553,28.69613,-94.71218
28,538005553,28.696115,-94.71218
29,538005553,28.6961,-94.71218
30,538005553,28.69608,-94.71219
31,538005553,28.69606,-94.7122
32,538005553,28.69608,-94.71223
33,538005553,28.6961,-94.71225
34,538005553,28.69612,-94.71227
35,538005553,28.696125,-94.7123
36,538005553,28.69613,-94.71233
37,538005553,28.69613,-94.71235
38,538005553,28.69614,-94.71236
39,538005553,28.69616,-94.712375
40,538005553,28.69618,-94.71239
41,538005553,28.69618,-94.7124
42,538005553,28.69618,-94.71241
43,538005553,28.69617,-94.71241
44,538005553,28.69617,-94.71242
45,538005553,28.69619,-94.71243
46,538005553,28.69621,-94.71244
47,538005553,28.69621,-94.71243
48,538005553,28.6962,-94.71242
49,538005553,28.69615,-94.71236
50,538005553,28.69615,-94.712355
51,538005553,28.69615,-94.71235
52,538005553,28.6962,-94.71232
53,538005553,28.69625,-94.71236
54,538005553,28.696225,-94.71239
55,538005553,28.6962,-94.71242
56,538005553,28.69616,-94.71245
57,538005553,28.69617,-94.712455
58,538005553,28.69618,-94.71246
59,538005553,28.69624,-94.71243
60,538005553,28.696225,-94.71245
61,538005553,28.69621,-94.71247
62,538005553,28.69618,-94.7125
63,538005553,28.696185,-94.71252
64,538005553,28.69619,-94.71254
65,538005553,28.69621,-94.71256
66,538005553,28.696225,-94.712545
67,538005553,28.69624,-94.71253
68,538005553,28.696236,-94.712536
69,538005553,28.696232,-94.712542
70,538005553,28.696228,-94.712548
71,538005553,28.696224,-94.712554
72,538005553,28.69622,-94.71256
73,538005553,28.69627,-94.71261
74,538005553,28.69627,-94.71257
75,538005553,28.69625,-94.7126
76,538005553,28.69625,-94.71261
77,538005553,28.69625,-94.71262
78,538005553,28.69626,-94.71266
79,538005553,28.69626,-94.71264
80,538005553,28.69626,-94.71262
81,538005553,28.69628,-94.71255
82,538005553,28.696285,-94.712575
83,538005553,28.69629,-94.7126
84,538005553,28.6963,-94.712615
85,538005553,28.69631,-94.71263
86,538005553,28.69629,-94.71259
87,538005553,28.696265,-94.71258
88,538005553,28.69624,-94.71257
89,538005553,28.69623,-94.71258
90,538005553,28.69629,-94.71263
91,538005553,28.69635,-94.71268
92,538005553,28.69631,-94.71268
93,538005553,28.696305,-94.712685
94,538005553,28.6963,-94.71269
95,538005553,28.69629,-94.71269
96,538005553,28.69632,-94.71271
97,538005553,28.696325,-94.71273
98,538005553,28.69633,-94.71275
99,538005553,28.6963,-94.71272
100,538005553,28.69632,-94.71266
101,538005553,28.69633,-94.71264
102,538005553,28.696325,-94.712675
103,538005553,28.69632,-94.71271
104,538005553,28.69634,-94.71271
105,538005553,28.69638,-94.71269
106,538005553,28.69635,-94.71266
107,538005553,28.69634,-94.712656
108,538005553,28.69633,-94.712652
109,538005553,28.69632,-94.712648
110,538005553,28.69631,-94.712644
111,538005553,28.6963,-94.71264
112,538005553,28.696298,-94.71263133
113,538005553,28.696296,-94.71262267
114,538005553,28.696294,-94.712614
115,538005553,28.696292,-94.71260533
116,538005553,28.69629,-94.71259667
117,538005553,28.696288,-94.712588
